# azimuth	latitude
136.757	33.2298
311.28	35.437
309.956	38.3014
135.223	13.0474
130.143	48.2444
137.169	2.52075
312.463	33.8012
147.372	24.4879
127.666	5.18629
310.744	26.1931
139.104	24.7637
311.283	3.5062
323.51	80.5318
314.671	4.76749
138.841	24.4597
121.659	22.3671
138.185	3.50046
322.355	53.2065
307.571	51.1311
131.244	22.7149
318.934	12.3374
316.933	16.8636
133.322	9.02085
126.406	2.97245
313.453	22.9081
134.786	21.6451
130.627	27.3319
127.556	6.06752
306.494	29.8264
140.691	0.275879
134.842	2.81445
312.016	9.78033
140.406	70.2657
318.919	39.4003
298.594	59.6135
133.193	28.0569
317.319	4.86344
139.004	40.2877
309.942	3.12144
312.68	7.03577
122.733	1.75737
313.894	24.7766
302.049	77.8007
311.174	66.2503
314.857	6.60723
263.361	81.2839
141.388	26.7568
303.311	3.06229
308.532	55.4959
318.308	2.48933
304.576	36.1804
308.801	10.4183
133.45	3.99407
141.427	18.4167
135.528	45.9035
135.679	10.6591
143.566	40.4471
316.658	29.8234
324.336	8.14883
108.092	80.9488
150.772	23.9129
321.375	43.6738
129.253	9.97644
308.35	10.2588
312.254	9.45475
136.866	17.9992
136.321	32.4886
307.303	0.263741
316.006	3.22049
297.735	57.3846
134.622	15.1247
318.223	31.6509
304.235	62.0235
161.553	54.4964
135.476	46.5662
263.727	81.5717
127.722	33.5652
315.152	2.82506
316.546	9.05313
127.295	30.3646
160.492	73.9612
131.626	25.4592
134.398	43.3553
137.963	12.2894
311.762	28.6302
304.664	14.736
133.032	27.1966
320.76	3.72474
133.462	48.6714
288.459	78.6979
309.72	70.0093
308.431	0.213394
131.731	3.03701
138.385	32.0487
289.512	81.865
148.338	6.70087
308.169	42.8103
311.9	9.70602
304.867	30.4417
313.893	3.77621
312.17	5.37815
134.84	30.1568
135.655	3.12743
315.529	6.18745
309.963	28.6493
134.862	41.9556
134.003	5.90295
143.101	27.2236
136.892	39.4497
301.057	58.781
309.401	5.51414
130.754	24.0117
311.86	25.5714
131.888	8.88628
308.207	56.3488
311.391	3.51835
142.107	28.3731
311.143	29.1934
321.817	75.8493
302.079	61.6115
312.432	45.2772
315.54	13.1666
312.661	7.51539
304.99	4.24354
138.334	48.5619
134.419	6.57281
135.29	21.1497
308.739	7.15565
312.384	13.8568
308.948	40.7566
133.277	40.8342
132.602	19.2017
136.148	20.9104
134.586	12.6682
134.944	30.588
315.688	50.8021
130.144	23.5189
126.097	4.17721
315.18	3.84851
123.146	49.3916
318.561	36.055
154.402	73.5653
136.386	32.8973
112.741	69.7275
308.108	70.069
310.672	2.25999
308.242	58.5623
139.477	10.3657
297.618	73.8336
144.621	41.8571
323.943	27.8744
139.034	1.88642
131.103	49.7241
111.533	55.9685
319.485	35.3134
337.233	85.0863
310.589	21.959
128.981	15.4068
318.927	16.6697
303.34	8.81064
135.505	24.8884
138.297	20.5471
310.34	11.6128
126.453	15.2096
304.565	27.1928
315.984	4.51691
129.947	24.4612
311.055	39.0451
320.51	30.9277
137.089	13.8591
302.238	59.6967
308.295	41.5303
133.043	18.5904
147.081	25.8529
129.326	2.47356
317.562	37.8022
125.658	53.4134
297.209	65.2714
320.196	23.6448
116.861	15.4407
314.204	23.2593
128.451	13.3252
133.505	6.86724
311.924	8.32175
114.344	59.7347
302.377	23.8413
119.567	6.6487
336.72	78.8629
318.77	0.649017
312.243	65.5929
321.26	3.17527
134.743	64.8994
309.721	55.9711
304.891	21.1796
134.232	32.105
310.622	14.2407
309.873	9.19016
314.354	2.20773
134.267	46.5006
312.701	2.3221
308.266	22.5043
318.167	17.9075
165.292	72.1794
307.781	61.3757
305.71	18.3156
147.011	44.7374
314.451	63.9945
130.775	22.3524
140.725	14.3402
312.871	1.27824
131.969	1.56196
146.692	72.891
304.905	62.4824
319.847	12.7893
313.101	21.3026
134.065	4.91156
307.267	3.21484
128.073	21.0139
130.318	19.5935
309.065	65.835
298.503	19.5282
140.416	71.5716
303.573	72.7179
133.177	70.6276
125.719	66.4203
316.899	8.11923
165.465	70.9346
305.539	41.0574
314.754	2.60336
316.632	25.0944
108.422	73.2964
129.216	8.30078
345.895	66.8408
136.248	26.4522
122.013	25.5795
216.345	83.5926
130.811	13.6256
307.009	13.0465
135.048	68.3564
305.749	0.766266
311.123	39.3941
313.285	9.42029
260.23	74.5214
308.326	48.5283
314.895	37.059
133.417	23.9612
344.281	66.8976
138.388	51.2911
300.125	45.4581
133.562	24.953
135.945	44.8813
315.85	1.29256
148.615	22.2042
307.774	0.840561
133.77	2.44761
307.641	8.14462
319.61	2.31451
310.519	19.7714
312.625	7.30612
131.043	15.2805
137.684	0.485764
145.782	32.9993
139.246	24.8821
320.304	14.5251
133.73	30.8823
140.374	16.5488
307.677	45.0738
134.063	56.1517
323.955	3.3541
315.614	22.2999
144.905	22.8489
312.531	6.2713
298.225	47.3838
315.599	22.0514
131.716	65.617
137.921	14.3923
127.295	26.3789
137.238	15.5103
297.83	64.1243
127.008	2.92928
312.165	13.8903
303.632	58.5935
308.053	29.4359
315.184	10.8994
137.394	23.9311
308.176	40.3134
304.12	12.9479
141.763	16.5832
317.818	18.3253
124.748	12.3868
129.178	3.18011
314.124	40.0957
319.633	32.801
139.343	41.3114
134.766	3.92014
313.837	51.4162
132.489	25.4446
327.744	27.6479
23.4771	80.7981
131.359	46.5499
309.906	7.47978
134.195	40.2358
308.892	8.60202
314.183	22.5786
304.174	8.86507
139.156	25.2037
294.352	74.2306
317.069	38.0047
317.431	29.1083
309.052	41.9381
308.715	38.9105
144.808	23.794
137.862	61.0829
304.207	36.0648
129.594	15.4649
307.291	26.8627
141.475	5.19641
287.542	80.4468
133.931	74.3431
125.653	29.4913
303.943	37.3583
136.13	37.0128
320.004	18.3742
133.586	32.4905
312.582	56.8268
124.646	2.77415
133.095	3.33581
317.157	15.7938
137.896	52.2157
316.616	4.89037
137.773	52.4601
306.471	10.8187
304.099	38.016
319.253	25.3312
133.285	6.06329
130.083	50.44
315.812	38.4358
133.502	3.67724
215.933	73.2932
122.906	21.3908
318.829	6.91898
319.829	3.45177
140.695	10.1899
140.223	43.6215
301.526	42.1887
309.217	11.256
255.581	71.9762
314.74	39.2948
148.772	89.0169
142.322	4.59471
132.462	17.6091
130.793	62.5253
316.811	2.67284
318.337	11.3349
140.832	5.25208
312.711	14.5442
310.75	21.1752
330.568	76.6657
323.543	27.6379
129.848	4.10471
272.844	75.4471
318.552	7.24833
317.466	18.5106
131.955	8.62436
316.696	14.3525
248.799	85.7919
313.163	16.492
136.517	34.7087
299.179	27.3306
318.619	7.82589
317.665	16.9843
147.253	79.3796
310.486	16.7179
139.408	39.196
134.921	47.454
136.054	73.023
134.404	23.4584
311.194	12.0455
308.413	21.7297
135.909	18.4788
137.869	4.95132
120.79	63.0203
136.307	8.01536
123.752	15.582
314.353	11.4805
295.398	83.6648
317.978	18.4527
315.506	24.2152
129.206	29.2567
316.726	21.3008
317.837	21.9213
313.1	10.905
117.365	71.1873
139.85	28.1274
295.381	45.7211
275.393	78.237
135.649	21.9588
198.58	70.9648
209.316	80.1203
277.718	83.5764
133.261	21.3207
314.069	6.95016
136.329	25.6003
133.739	9.42297
136.695	36.1616
311.995	0.0598526
140.793	55.353
320.457	8.53545
308.994	21.2327
199.666	73.3229
140.876	37.1663
309.735	32.5978
141.489	64.7243
315.341	0.798676
321.509	18.9943
317.257	9.09834
140.804	32.7115
310.71	4.39726
303.322	34.9962
132.051	33.7342
142.028	29.1498
221.589	79.4665
133.434	33.0635
308.34	29.9138
271.903	70.6992
275.846	87.3342
310.692	29.6359
147.49	59.1805
133.99	42.2986
307.735	40.8208
135.452	16.2643
131.153	24.8726
297.413	19.7339
126.843	47.0611
310.04	10.8137
139.118	74.1288
312.081	40.1004
142.572	24.1157
125.177	41.2658
132.342	0.864326
309.416	39.2496
128.093	52.9241
137.791	15.8146
306.981	40.0812
138.365	20.4579
142.08	49.1809
316.756	3.44623
112.034	28.7422
315.837	15.4897
138.581	41.3805
305.451	20.6296
305.515	14.6604
318.99	5.73302
138.148	28.9486
135.382	7.79704
315.395	18.9334
215.84	84.3878
140.731	45.1472
314.113	0.722694
311.212	22.3852
133.372	6.18035
132.695	19.6644
313.319	13.0678
137.467	25.0262
308.294	22.8236
308.872	8.81781
130.435	80.6607
136.755	33.189
133.43	24.1867
21.2003	85.3434
312.009	24.857
159.874	77.7006
143.824	8.28821
113.681	67.8378
133.755	23.92
314.158	2.00114
135.304	20.6574
129.704	0.721237
154.246	80.7288
146.186	45.411
132.438	42.3274
133.343	30.2397
131.712	8.55017
318.39	9.92563
129.296	42.0477
312.974	3.56941
310.77	33.0735
310.461	61.4284
303.329	8.27011
307.568	16.0756
135.536	35.0319
143.725	43.7488
135.904	0.0678711
312.523	28.9386
314.434	37.2833
132.507	52.536
131.207	4.9708
138.363	47.9259
309.348	12.7131
310.566	6.96082
149.123	44.2932
138.276	32.9939
133.072	39.3863
308.389	9.24489
321.553	68.8253
136.168	23.8334
131.136	47.5529
288.421	78.6025
145.299	40.9668
324.478	50.3301
292.733	68.9183
305.265	55.4214
166.911	73.7356
305.479	61.8435
308.908	10.3913
137.131	15.557
73.6742	86.6618
121.236	80.1581
309.288	14.0814
132.215	24.0821
307.224	52.9133
310.905	40.4076
324.661	54.6503
307.486	26.9634
130.673	9.50212
291.982	68.6853
134.481	51.7698
304.55	24.6462
308.465	8.10609
140.75	36.0516
128.135	6.24272
309.205	67.0614
131.258	58.8079
124.327	4.06845
139.324	40.9453
138.337	0.41687
320.046	68.0142
131.176	25.2926
133.485	40.8004
130.616	36.7142
130.119	5.39364
319.125	9.55009
137.545	18.2331
315.853	43.9481
310.117	23.9186
312.507	52.6671
308.738	10.5589
312.417	40.7734
132.936	44.8905
278.52	70.2193
310.355	33.8578
133.832	27.6733
147.535	35.4759
155.928	83.4973
133.388	8.83887
306.327	7.60174
138.041	22.6413
312.501	31.8094
143.38	53.533
134.516	28.9527
140.277	42.8639
304.395	36.0885
128.789	72.9687
135.86	30.7795
144.09	33.2077
122.963	13.1542
306.961	20.0784
130.449	32.7237
137.465	2.11302
304.071	20.5793
136.773	32.9527
295.312	54.7519
140.891	40.6449
310.693	2.49947
132.682	8.1767
135.422	40.9329
136.835	19.1416
316.17	49.9571
132.83	5.64172
142.825	19.2301
132.065	39.9453
131.08	15.4193
309.303	5.32123
313.87	14.2749
315.132	34.6454
292.708	58.2037
136.857	14.7875
131.31	16.2922
140.199	24.8209
307.753	13.492
311.414	14.6614
142.508	43.2797
305.085	3.09639
139.062	28.5547
134.809	30.7029
134.852	44.9943
130.143	16.9233
145.377	31.7204
303.108	3.35162
305.184	54.674
312.125	35.7158
185.396	86.6132
307.446	37.1147
317.309	23.702
333.076	72.7579
302.173	20.6705
315.219	0.768143
135.028	4.50069
123.661	24.4065
150.325	48.4262
128.377	45.7354
119.826	63.9019
130.722	20.6261
125.075	0.0376358
143.653	68.4447
135.363	36.5935
312.197	64.0247
316.254	12.1475
300.483	59.7398
320.366	16.3169
304.995	36.3845
128.274	0.0968781
298.189	45.5153
131.7	1.62428
315.735	5.31987
297.287	69.3595
136.383	43.8518
311.662	0.193802
134.383	34.8985
133.27	0.281425
309.256	52.6562
317.337	6.08974
178.238	68.9309
309.136	12.0996
310.739	6.25129
310.665	11.3462
308.15	1.3363
240.001	82.103
132.386	7.35664
323.122	7.80746
123.099	25.9264
314.993	23.4011
316.773	73.4462
138.616	1.12635
137.501	70.0347
131.307	56.7878
307.328	35.0823
141.291	73.6329
305.962	15.7803
129.627	54.0935
133.527	19.7268
164.835	72.2997
131.216	41.4701
131.526	45.9237
309.722	24.4225
293.506	56.5836
135.589	30.8309
134.424	45.3241
129.682	24.4708
131.069	33.4283
307.409	1.27092
300	70.0657
299.249	62.838
313.403	24.2455
134.732	15.7414
130.599	21.248
309.208	67.3223
139.854	2.93242
311.028	10.1129
309.963	3.20698
142.424	45.7889
132.72	71.7825
289.264	52.5608
301.526	22.9466
301.804	75.2762
313.352	14.6276
353.948	81.5695
308.798	51.3125
308.925	49.3908
324.724	22.1674
130.776	62.2198
140.217	2.80296
135.496	63.1375
313.461	34.33
123.257	58.2993
137.147	81.8203
139.598	2.47275
319.222	12.2434
141.92	21.3056
304.38	74.3163
312.228	33.0066
317.332	12.8557
289.828	77.8833
125.643	6.68076
136.407	5.34998
159.833	65.0028
130.505	66.1141
312.301	8.43111
193.575	85.2339
316.4	63.1644
119.755	67.2635
320.124	55.0135
137.631	19.5249
133.009	7.08311
318.118	11.5429
308.327	2.4612
317.322	1.25368
304.177	25.1316
320.778	47.1283
313.059	36.9169
128.326	5.68669
316.658	39.4811
144.507	37.1133
318.53	56.1731
309.215	1.8252
302.161	46.2534
145.601	32.1641
317.103	13.9222
127.487	55.6412
141.298	8.63657
313.506	29.7004
312.875	5.82806
310.606	3.1373
312.823	22.4956
322.457	30.4506
315.514	0.0739517
313.147	8.88153
309.628	52.4665
127.868	62.066
303.249	41.881
310.537	18.7206
311.239	40.5471
136.205	7.06953
304.765	46.294
299.371	47.9244
324.792	0.771538
303.439	44.2577
310.767	6.96872
136.854	24.0926
136.763	3.5106
317.12	16.3786
317.712	51.213
142.043	10.3835
127.966	23.8643
316.301	9.79244
140.03	50.7309
134.585	13.2021
305.74	53.8162
309.433	0.411095
150.873	66.3842
306.468	51.2389
326.099	50.8107
135.79	1.93025
310.696	18.2947
292.241	65.1008
343.55	18.3692
311.252	32.3767
265.473	70.3321
122.207	77.7926
136.246	15.4879
124.397	0.365273
136.515	0.476273
316.683	3.29754
134.617	4.12734
142.55	29.2848
312.039	52.1301
141.339	81.4104
131.126	23.7142
132.577	0.403793
133.958	48.8738
277.222	66.8163
313.702	34.5779
305.21	42.0444
128.46	23.0924
316.388	54.7241
314.93	8.57806
300.01	67.3035
311.479	15.5178
323.229	71.8767
308.638	63.2512
131.024	29.1499
319.74	52.9036
317.946	21.6231
131.439	51.3732
153.422	32.5962
309.978	52.9827
314.243	0.525307
134.299	0.536926
312.948	54.1786
126.771	43.3526
308.67	7.46152
137.291	25.1257
139.185	70.8556
208.233	83.4722
127.304	22.367
244.307	84.9002
322.056	8.08714
135.901	68.3895
133.457	22.8197
317.973	28.351
319.335	9.67207
145.572	36.6325
137.695	18.7243
138.538	4.70951
133.587	34.0896
308.946	70.9257
144.2	68.7715
140.902	20.2387
324.876	7.644
322.231	14.1063
133.45	16.32
150.041	33.4844
313.472	2.61118
135.826	6.66232
320.635	6.9287
138.917	3.53288
323.763	5.7627
303.341	0.141586
135.518	71.5812
136.994	7.83846
132.138	52.3106
305.033	24.8291
141.362	15.2805
302.42	61.5983
312.011	26.5577
139.022	13.2998
312.637	26.3493
318.15	15.9191
314.684	35.4619
304.809	14.6772
116.285	11.4003
121.881	20.8589
302.405	42.1276
134.658	33.4008
307.78	5.28077
327.912	64.4043
315.887	67.5376
128.786	3.51866
129.571	41.3028
316.021	20.318
303.839	24.6822
305.606	22.0606
312.207	23.8256
127.07	25.1969
137.065	1.61576
313.815	36.0039
320.932	28.6482
136.76	27.771
309.328	32.8174
135.491	7.0601
316.757	8.27559
302.987	4.88958
135.651	6.94099
132.368	0.483597
140.609	32.421
309.245	36.5637
157.319	55.1884
306.425	9.42825
166.345	88.861
143.404	16.3328
139.509	15.2111
296.602	61.7801
132.584	19.7364
125.414	10.4217
306.276	1.57146
127.199	4.22148
316.419	9.58278
135.745	68.4429
140.819	13.0524
133.55	3.18651
136.473	25.6529
146.751	47.4298
325.455	4.35336
135.038	85.3491
126.412	59.0607
339.773	74.5197
303.039	32.4764
144.353	64.3611
89.2836	71.975
317.876	3.45261
317.895	49.4835
304.243	10.6257
309.879	61.6328
103.036	64.1575
132.761	37.1837
124.529	71.9628
130.984	12.2152
146.116	15.267
313.156	3.81647
320.503	1.19027
322.518	5.15952
318.638	38.0571
124.666	10.4805
138.375	70.8594
129.03	38.2938
94.8537	55.9536
136.142	8.13499
128.379	16.7383
314.096	6.68498
94.9102	67.0167
134.85	15.8641
132.111	14.2099
131.942	13.691
130.154	5.63213
310.144	8.37736
137.643	9.22647
128.966	1.60404
127.486	4.84922
133.056	14.1431
317.061	6.942
139.7	18.1621
306.564	2.76588
159.928	74.4267
307.947	0.125244
139.04	18.8617
314.76	36.7632
268.074	79.1399
146.486	36.2791
315.18	0.452736
134.332	29.7934
314.474	58.2057
132.254	4.93587
130.38	9.40968
125.768	24.5688
324.739	43.0861
144.7	41.6025
287.863	69.0072
134.423	23.3151
174.273	82.9351
309.507	1.36989
134.635	6.00882
313.703	12.677
160.39	62.0937
311.385	16.8183
312.282	17.7239
125.116	35.2728
321.164	52.7267
305.978	24.6451
143.071	63.8034
150.852	55.8576
307.569	6.90694
308.225	18.3744
126.214	24.8783
313.15	3.9759
160.929	84.7725
296.211	66.8429
306.29	13.3765
311.88	6.94135
127.57	9.21391
130.915	21.2478
131.48	5.00778
316.7	50.6141
258.099	72.6393
314.985	10.0748
129.814	9.14803
126.286	27.3213
314.969	40.2213
307.781	11.5755
136.618	18.1845
308.469	0.021965
297.525	66.0795
297.61	23.9731
139.719	32.4852
138.718	20.2879
314.937	35.1712
129.776	15.51
313.109	33.3226
311.176	6.4821
138.278	17.1711
317.51	11.9578
313.337	29.5845
307.413	71.2518
121.508	55.8698
280.387	59.7242
128.742	13.2537
309.251	42.2584
129.098	12.0109
305.533	39.8324
264.022	76.7559
137.143	0.434906
130.058	22.5048
320.025	13.2528
145.398	29.4962
305.706	33.1403
133.33	37.273
124.646	55.8935
135.058	32.5866
299.933	62.0259
306.929	32.781
203.976	85.5316
138.609	21.2683
140.585	3.66139
140.329	15.523
132.316	1.98173
309.628	2.4753
135.74	48.515
310.719	39.7716
317.619	60.604
136.134	27.1031
128.121	11.0706
116.792	2.71075
133.137	37.7391
124.835	31.7307
129.252	6.19379
329.243	52.9453
307.986	30.6088
128.73	0.601212
304.737	58.2841
133.297	25.3573
309.542	73.2045
132.12	21.1031
138.127	18.4023
300.324	10.7646
143.164	37.6401
137.804	25.693
320.015	21.4451
56.3894	86.3217
129.412	24.9342
311.138	1.47811
315.824	9.14457
316.531	13.0478
307.043	11.7596
161.782	78.3154
310.721	38.6094
298.047	29.6297
323.016	29.5137
138.9	15.8683
144.774	26.6241
309.323	66.2599
305.491	46.9863
321.189	34.9469
135.458	73.7603
101.581	79.5392
307.419	30.9428
308.273	40.6744
128.287	28.6644
122.778	69.2975
308.357	28.7021
135.12	29.168
315.12	14.5808
310.44	1.38943
316.686	52.191
305.007	31.5555
131.967	61.2952
133.69	37.6416
122.516	44.8732
319.319	9.33364
313.659	18.3514
316.047	5.19781
105.073	85.9611
318.319	41.625
132.822	48.9983
316.353	5.90394
124.972	26.9765
132.126	23.9167
317.682	10.4011
128.571	0.834541
330.931	7.75294
123.877	61.8837
135.004	3.37798
303.204	0.583389
316.825	0.506073
305.626	25.3315
134.986	72.6085
129.831	6.46823
127.468	26.0341
165.245	82.6043
308.542	47.0306
206.692	85.8223
139.431	63.4872
80.824	88.254
312.821	16.0978
156.745	84.6348
142.145	20.4577
153.074	39.5288
137.579	10.3546
131.335	10.5074
136.674	40.3471
129.01	14.7291
136.872	3.81934
301.096	42.4227
305.575	38.8235
304.699	21.4976
129.521	79.5289
129.233	39.7097
303.901	5.92837
134.93	58.8043
304.558	23.2507
302.401	36.0824
306.006	16.137
123.871	28.1707
313.396	13.6647
312.464	41.2626
321.589	18.9726
315.063	0.165833
284.735	68.8806
129.103	86.5731
317.15	1.26823
120.31	55.1854
137.586	35.1194
112.844	72.7335
136.749	43.5972
317.848	2.26791
173.342	82.0089
310.679	6.01865
305.969	17.513
137.045	55.9529
123.341	71.4629
120.157	51.5202
311.096	47.8571
299.691	35.3803
141.01	43.8459
159.598	77.4778
322.965	65.6479
307.846	26.352
307.24	12.8006
131.54	7.50218
313.414	10.9942
312.29	22.6712
126.124	8.2832
124.053	30.571
135.35	19.1867
292.767	54.1354
314.777	4.25465
294.091	56.2556
308.322	17.0645
127.263	3.46348
134.63	38.339
310.047	72.0398
309.21	26.0468
137.891	11.4566
309.539	3.26185
127.831	43.5884
315.277	33.8558
126.715	3.54695
138.668	34.1595
316.262	30.6105
150.111	0.694214
93.375	25.1896
141.097	48.0953
306.14	47.5304
136.035	68.4762
135.537	29.5626
306.722	18.4029
134.257	17.7439
318.684	23.8859
321.706	11.5951
140.535	59.8651
316.206	3.72224
309.172	9.5862
129.435	8.16646
134.711	32.7394
313.863	18.3024
133.577	69.9303
134.406	48.9197
133.903	7.53319
143.8	34.7162
200.827	79.5947
131.568	14.1529
114.119	59.537
130.17	17.8617
127.582	19.7282
129.296	69.3233
136.123	32.7939
315.166	4.51968
119.218	42.0105
315.41	80.8372
126.268	42.9736
311.795	15.7815
132.906	67.7712
311.397	29.587
138.547	15.0009
325.645	43.884
128.398	20.079
301.764	73.5963
140.28	26.2475
309.032	30.5472
130.672	8.81709
310.665	8.1711
307.992	27.0837
311.458	66.8391
131.159	6.60286
149.447	44.3907
307.669	12.8524
300.253	75.2911
322.468	15.3381
295.192	61.3874
156.992	73.2787
129.945	12.7752
133.122	31.4163
142.559	58.1907
302.288	39.3703
127.416	0.393875
133.494	52.8635
139.117	4.42879
317.223	3.79655
132.468	7.67231
121.171	75.4498
319.627	10.0342
312.128	38.9802
139.925	26.8389
134.564	45.7435
313.578	54.3307
318.102	27.9038
131.17	2.6066
309.041	26.0421
303.184	17.5582
307.122	37.1442
291.385	52.0909
306.939	29.3316
304.711	19.1065
320.499	15.1988
310.415	37.6187
134.217	6.66916
317.447	1.9426
113.289	60.9005
142.407	74.9007
310.538	8.04823
154.676	71.7059
305.963	38.928
132.362	5.53897
156.092	81.011
313.421	43.8554
310.869	0.6903
145.532	76.2081
308.993	16.4667
320.402	9.32384
140.852	53.6232
316.983	29.6888
134.971	17.2317
135.742	13.2287
313.892	40.0319
136.368	18.4399
314.265	15.6
299.884	25.2368
290.148	78.8242
133.185	16.6001
313.471	30.6261
313.722	20.346
133.871	38.3818
131.559	37.1642
132.789	4.27612
135.927	24.5236
307.828	4.83432
292.969	74.3984
320.299	2.1728
305.916	18.314
132.509	54.5696
308.552	15.8995
301.701	79.6519
133.7	24.2177
141.119	73.6387
305.94	69.8443
313.597	33.6029
132.144	25.2157
147.11	25.5636
324.802	20.824
317.792	16.8768
316.758	5.54023
138.789	1.6314
321.049	47.8539
137.481	0.33075
145.611	59.4163
318.929	5.76175
146.919	72.2377
125.735	6.42918
148.289	41.5303
190.424	82.2556
307.389	4.53029
138.085	10.8394
135.38	5.41571
140.485	13.6985
321.649	25.1714
186.638	83.2556
128.756	5.88541
146.327	62.0518
149.57	60.1252
141.7	5.21268
314.185	14.3103
148.209	72.1118
134.366	38.3477
131.43	3.07372
324.041	23.0338
136.85	37.6949
134.943	53.1414
308.949	4.52203
316.626	0.367058
136.781	1.4519
138.258	29.4008
309.776	43.9574
133.28	11.2841
127.18	27.8312
142.774	8.26565
136.502	32.3428
312.861	30.034
279.404	54.2407
315.915	59.7968
135.222	3.04165
310.588	53.3409
314.373	30.8795
314.463	34.3633
303.068	22.5147
304.258	42.489
138.054	29.4994
307.893	19.3017
137.092	37.6392
124.467	8.50527
305.91	53.6134
113.776	85.1839
300.262	53.6252
131.168	5.89331
141.963	8.94787
309.35	41.38
315.552	58.682
312.746	13.9401
132.791	9.19435
143.377	42.093
304.531	55.2899
317.128	3.68333
307.352	5.56631
318.273	1.81233
319.525	0.0087738
309.18	19.4864
314.064	18.3262
315.954	21.9394
311.8	27.8929
302.781	15.9651
157.554	76.7721
143.981	25.8945
157.101	20.2149
299.264	9.88609
312.958	8.60495
129.495	24.7868
115.122	56.7397
318.05	5.4555
137.609	22.5445
309.786	4.17255
344.991	86.2734
306.229	28.8096
119.459	36.442
168.554	78.3507
138.166	10.8622
309.581	58.535
318.207	16.8056
315.993	2.19351
305.203	49.7421
303.49	55.2439
141.743	13.6795
315.014	9.10484
310.939	7.08566
310.631	14.3057
139.385	48.7877
303.215	32.1874
324.932	76.3664
314.515	29.9937
306.243	45.2623
313.635	33.6735
314.984	18.3698
308.228	24.6456
136.064	51.3465
144.432	22.4833
132.628	11.367
138.923	50.4416
303.258	69.4105
315.806	11.2949
293.22	45.6558
131.766	4.75863
309.584	34.8005
157.317	47.3888
153.733	46.4439
134.196	30.7381
309.112	81.0426
317.232	16.8462
123.85	30.8414
324.606	27.9951
307.342	2.59273
317.752	9.15828
129.785	7.19482
322.627	48.5176
308.71	11.7948
141.334	24.4331
306.59	17.4229
302.546	21.2662
320.417	10.3274
317.928	12.3097
133.692	11.7885
134.205	6.81973
304.995	8.72646
288.443	30.1496
145.5	37.2096
138.98	42.7505
134.835	16.6626
304.924	14.3954
137.247	47.6009
134.604	50.4743
306.433	26.6126
151.48	44.4685
4.92362	55.9774
143.852	49.8478
305.202	10.7917
310.491	19.4433
133.477	0.0777435
343.686	86.2909
147.221	31.8669
317.592	22.5614
137.71	7.87787
134.37	17.431
320.978	9.48595
124.169	45.2117
315.935	14.7178
314.675	18.8641
304.47	26.0678
317.891	31.8575
143.139	3.20411
124.41	21.904
139.322	40.9184
304.553	39.4942
308.009	27.3962
315.773	14.8612
313.158	8.5033
311.684	35.747
131.506	1.59956
309.117	41.2933
111.083	60.8092
293.578	79.4249
129.359	23.8569
122.741	64.994
319.742	2.96226
321.721	15.8732
291.785	75.5834
305.727	28.5024
138.884	16.5003
149.543	30.5313
308.514	74.4827
140.136	19.4512
296.189	46.5657
319.268	20.76
128.122	9.43754
303.053	58.819
309.489	20.8541
142.127	22.9598
308.272	2.63718
318.384	20.0532
132.767	11.3151
130.513	5.4909
320.807	41.6145
319.381	21.2658
298.997	62.4348
134.527	11.8594
313.93	17.0247
142.077	20.2244
319.274	8.37875
141.589	15.4556
138.999	14.4465
319.454	9.00468
315.566	36.1999
306.215	30.5191
305.876	16.2201
129.526	2.01285
129.749	13.3541
128.752	6.42799
